Quarter_Year,Recession,Unemployment_Rate,GDP_Growth,Inflation,Industrial_Production
Q4-2024,0,4.148166057,2.803915535,1.135565785,108.7951685
Q1-2023,1,10.04728807,0.306680243,2.472238996,80.17708765
Q1-2016,0,8.976482642,1.747114104,1.617969849,103.3402523
Q3-2023,0,6.72002345,1.509949649,0.634761147,102.2029705
Q1-2024,1,6.407230463,0.823108683,3.433947086,79.91530541
Q1-2019,0,6.50234342,2.629202507,2.487451834,108.2710022
Q2-2023,0,3.654707328,-0.226045422,2.044904725,99.70960844
Q4-2021,0,0.657172532,3.96101327,1.100669264,121.5113826
Q3-2019,1,9.310159778,-0.581531665,2.12833522,100.6387
Q2-2022,0,7.344802189,2.580088388,3.864459435,102.2210628
Q3-2014,0,7.096171941,2.949837135,-0.097665891,99.12601855
Q1-2014,0,5.565852754,0.719579869,1.127498402,79.55298415
Q3-2023,0,4.18740588,2.153436991,3.719671806,108.4233901
Q1-2024,0,5.729674526,4.081088911,3.970096911,99.31617106
Q3-2020,0,4.596259745,3.807231275,3.359309697,95.32572372
Q3-2018,1,8.026872517,-1.127880578,3.506994472,94.00942287
Q2-2023,0,6.593003303,3.35900055,1.490867256,115.5287063
Q2-2015,0,4.21094633,3.517029944,0.653886469,113.6464683
Q4-2020,0,6.690854835,3.455801731,2.324919962,113.6188925
Q3-2023,1,8.591646468,-1.677535414,2.513935052,79.11513738
Q2-2020,0,8.087737932,4.469380324,3.161297796,115.7964287
Q3-2022,1,5.875424405,-0.691409729,1.662174679,82.12459028
Q3-2020,0,3.564846002,2.631204211,2.160340262,107.462343
Q2-2017,1,9.369620261,-0.591177036,4.12180368,99.45031432
Q4-2021,1,4.15331751,0.982073383,3.901045827,89.47389974
Q2-2013,0,1.143520786,1.462882727,2.666903674,102.1421392
Q2-2016,0,2.036888575,2.229852488,2.272369006,83.56797229
Q1-2016,0,4.561866185,2.719308614,2.102176299,100.5898272
Q1-2020,0,4.599934985,3.969578774,2.726380204,97.64571148
Q4-2015,0,5.499499222,3.824714175,2.272490931,121.964217
Q3-2022,0,4.704497777,3.885463623,2.298265925,100.2890392
Q2-2013,0,5.449274697,3.54238269,2.027501184,92.85383687
Q4-2020,0,4.324675378,4.716010435,1.691916775,101.1518698
Q1-2016,1,9.848593345,-0.677123009,2.072906409,79.7859037
Q2-2024,0,5.891465005,2.310678184,1.058066026,85.81105386
Q3-2019,0,4.50996107,2.261268467,1.693437412,104.1203249
Q1-2023,0,5.799517152,2.426643089,1.903597656,100.0769171
Q1-2017,1,7.226611694,-1.104169311,2.342778084,99.73612696
Q4-2022,1,5.649873169,0.62086765,2.269488721,103.3986716
Q3-2020,0,6.356744962,3.095266029,1.708313382,118.8933128
Q2-2021,0,3.63977593,2.191111864,2.721646597,102.2972351
Q4-2018,0,6.340735933,0.391191236,0.303902243,106.9153981
Q1-2024,0,5.486040158,2.525716686,1.249336637,102.815591
Q3-2021,1,7.507007733,-0.909319976,3.000717184,62.97939691
Q4-2024,1,5.330460316,1.020998131,4.214960342,106.0674955
Q2-2014,0,7.309618336,2.643173961,3.728664823,105.4581599
Q3-2017,1,7.859285306,-0.179256647,2.785362034,93.78916434
Q2-2020,0,5.951845381,1.226755992,1.714583149,94.87424387
Q3-2014,0,4.829038815,4.013900519,1.889843033,93.57034023
Q2-2015,1,6.812002327,0.775595511,3.136090855,92.72746875
Q1-2023,0,5.289211758,1.402915214,1.964079896,105.5792508
Q4-2020,1,9.169946468,0.502816743,3.491738534,71.12699896
Q2-2021,0,4.599510815,2.617282463,0.930914461,102.0218964
Q4-2019,0,4.917028162,4.704300408,0.670406639,116.8849278
Q3-2016,0,5.640596984,1.83655065,2.57224816,98.68664174
Q2-2020,0,5.746728765,1.002959874,1.8457748,80.20439233
Q1-2022,1,7.636185632,0.063559921,3.5174443,87.36053954
Q1-2020,1,10.75424406,1.852711888,3.594895349,95.79686928
Q2-2018,0,4.363895293,5.287562851,0.853563823,103.7608781
Q4-2013,1,13.32901119,4.20177565,4.56384492,93.95483914
Q4-2017,1,10.80283316,-1.784499135,2.722384081,104.4626306
Q4-2020,0,6.143664492,2.337714837,1.402201846,101.4088117
Q4-2021,0,2.087629259,1.006944708,1.572639346,101.9192812
Q4-2013,0,5.909028708,2.203139455,1.03092194,94.30884973
Q3-2019,0,4.495044376,5.472692491,2.26616736,109.4432641
Q1-2017,1,6.562240751,-1.416627465,2.683257794,105.7165116
Q4-2015,0,4.456855925,2.473658387,3.614895242,93.71876852
Q2-2018,1,6.27422375,-1.185017035,3.3988104,87.38505507
Q1-2017,0,5.760204641,1.296045094,3.56642993,76.75145321
Q2-2015,0,7.423991094,4.651348003,1.230993166,91.6339243
Q1-2013,0,6.239043188,0.652891154,1.735353836,119.6932375
Q2-2018,0,9.143787861,2.400983514,2.71209072,97.02774124
Q2-2019,0,2.669581356,2.605555849,2.471127576,102.2698502
Q2-2017,0,4.240947943,2.460340134,1.987497314,92.71374482
Q2-2016,0,3.585462211,2.12114939,1.138817003,104.4781861
Q3-2024,0,6.844052472,4.4372115,0.25737991,98.25466409
Q1-2020,0,4.669174465,-0.034257418,1.824054637,104.1093124
Q4-2015,1,7.31385648,0.786261239,3.324775724,89.09844666
Q4-2021,0,5.950528298,3.077199199,2.102438239,114.4334385
Q3-2021,1,6.249296863,1.115072722,2.062566708,90.85072135
Q4-2015,0,4.067976555,1.502987372,1.296571361,91.65692476
Q3-2014,0,6.495898931,3.946037291,2.313484843,93.63784602
Q1-2020,1,6.852718281,1.701917246,3.437500479,75.36762248
Q3-2015,0,2.429535546,1.460693491,2.16076796,101.2540336
Q1-2021,0,3.646605668,1.06254053,1.722756101,99.36434415
Q2-2014,1,8.259880753,-1.340351851,1.848554961,108.6989779
Q3-2024,0,5.25014078,2.770486194,2.763113195,88.27163702
Q3-2016,0,4.893780035,2.556138447,2.581579865,93.02383313
Q4-2020,0,4.078673237,2.066670498,1.540685543,93.12863532
Q3-2015,0,6.408970158,4.99758076,2.666574382,97.46418286
Q3-2018,0,4.806408595,1.946698762,1.944737503,87.3904686
Q2-2019,0,5.314102043,2.724999868,1.454141946,97.21481762
Q2-2021,1,8.198994563,0.330483374,3.847201865,87.97577696
Q2-2024,1,9.43352435,1.759788484,3.305326151,87.85525515
Q2-2021,1,8.103963516,-1.767364745,2.386348286,98.91028059
Q1-2020,0,5.1120393,2.128108042,0.974150782,99.70284718
Q4-2013,1,11.39903668,1.070957226,1.778534863,87.73306005
Q1-2017,0,5.420063392,2.233134127,2.677606189,111.4513879
Q3-2021,1,8.358298119,-0.64252277,3.663295638,91.78840602
Q1-2016,1,6.80967074,0.221427572,1.918279294,78.72489557
Q1-2023,1,9.272996263,-1.242964037,2.113923716,75.10746071
Q3-2022,0,5.08338041,3.304281809,3.682027237,89.32029572
Q3-2016,0,5.812347655,2.004084497,2.371700165,87.81267585
Q1-2020,0,5.274819573,1.80223365,2.967633856,119.9827835
Q1-2020,1,8.159842545,2.034145758,4.646886195,83.11539524
Q3-2015,0,6.34146075,1.296130959,1.257463558,99.58331686
Q4-2020,1,8.066406696,-2.041117738,3.953318257,95.07730522
Q2-2013,0,3.065920263,1.407420893,1.137745308,98.23171103
Q3-2024,0,6.962775735,4.956400788,2.583360357,92.20253102
Q2-2016,0,2.854280653,1.295574901,1.907215833,104.5520218
Q4-2017,0,6.351393851,2.938628043,2.578793339,84.76060161
Q2-2018,0,7.230397658,3.512023941,1.831433722,89.34196749
Q3-2015,0,3.340556846,1.372300078,2.439218108,111.2183917
Q3-2019,1,9.615264925,-0.414740203,4.398076053,81.35017575
Q3-2013,0,4.676077631,2.716190362,2.89572134,112.9754464
Q1-2017,0,4.743543267,2.770386661,1.950476426,113.8293593
Q4-2023,1,10.07470639,1.38847555,1.966382216,104.0441731
Q4-2019,1,7.077005571,-0.979544175,2.29346562,98.17080167
Q1-2020,1,6.61147954,-0.210468974,3.265752502,77.23909943
Q1-2018,0,7.254983748,5.906075627,2.521601015,84.6178921
Q3-2024,1,7.425686594,-2.262080291,4.320529645,78.75922727
Q4-2016,1,7.739375252,-1.679509375,2.745939781,85.14007352
Q1-2022,0,5.394522023,0.840350829,1.254125894,86.99893798
Q4-2017,0,6.208460813,3.821926609,1.184175199,93.16113187
Q2-2014,0,4.410738545,1.974058081,1.842352041,107.6956337
Q3-2017,0,5.831552586,1.973623927,2.171375447,106.5094317
Q1-2014,1,6.150550375,-1.447424996,3.63304866,97.22714906
Q3-2013,0,3.018459375,3.602101965,0.8684983,97.85211847
Q1-2013,1,8.387349681,-0.772027271,1.825427411,88.6281723
Q2-2022,0,5.88502613,1.802197656,1.437956047,103.0107319
Q3-2016,0,6.142246971,1.389229083,3.406082794,95.26755238
Q2-2021,0,3.226975929,-0.706727358,1.695123086,109.7733732
Q3-2021,0,6.086631057,1.926113261,0.818612451,86.85329821
Q1-2019,1,9.543616763,0.657496698,3.538850231,86.10239508
Q4-2018,1,6.184902548,-1.344946807,3.220833747,82.75397704
Q4-2015,0,2.998717472,2.17806997,1.060072639,104.5760119
Q2-2017,0,5.344734732,2.208848673,1.621081709,87.99756681
Q3-2016,0,6.934344836,2.340369189,1.726895011,90.82920904
Q4-2023,1,8.638903227,-0.822559255,3.103463787,92.83312643
Q4-2016,0,3.597618726,1.166212517,2.743976795,91.31163031
Q3-2019,0,2.197966569,2.556335801,2.44841988,108.3821866
Q4-2014,0,7.29423627,0.728694835,2.100026297,108.1469083
Q2-2024,1,9.939196778,-0.869442336,3.934152925,88.45358134
Q1-2019,0,5.453115273,4.462588748,1.672154756,101.2761922
Q1-2017,0,7.216990951,2.453411816,1.419895466,120.5934191
Q1-2020,0,5.33587865,0.308119915,2.246991158,108.7207365
Q4-2014,0,4.203444574,2.715781858,2.185232209,104.9413538
Q3-2016,0,5.832698368,3.482188439,0.819274134,115.5184158
Q3-2019,1,7.245582964,-1.602135205,4.313932046,80.96103914
Q2-2024,1,7.306571706,-0.317816824,2.413175861,105.6716649
Q3-2014,0,6.157410664,1.446773465,2.42357759,103.5561095
Q3-2013,0,6.283638151,1.945382012,2.442209342,114.5713681
Q1-2020,0,3.089392579,1.70134442,-0.469279544,94.77864235
Q4-2023,1,7.33671424,0.150410663,3.037681804,99.84228391
Q4-2018,0,4.33242546,4.489914833,3.309931615,82.57700933
Q3-2013,0,3.93304275,2.56865854,1.431897423,96.24107877
Q4-2017,0,5.714733145,0.649908906,0.481702275,102.7259863
Q2-2024,0,5.072074757,5.535319963,1.906251815,106.5681988
Q3-2016,0,6.747359386,3.199478334,2.372840999,79.06713696
Q1-2019,1,8.743947394,1.108778822,2.619577534,81.43614403
Q2-2020,0,4.033134755,2.42352862,1.239735768,89.16389278
Q2-2016,0,2.163306707,2.77927501,1.175770878,90.64339541
Q3-2014,0,5.269183976,2.089808957,0.702267545,92.49514546
Q1-2017,1,5.674927627,1.692153493,1.305957191,89.99436455
Q4-2023,1,7.399901612,-1.553184675,2.540457811,99.84944692
Q4-2017,0,3.917409833,3.087249305,2.339225095,96.24722773
Q4-2021,1,8.420487883,0.878436513,3.186531521,105.7248663
Q1-2015,0,3.02594861,3.995121863,2.200712733,100.8485509
Q2-2022,0,3.912085088,3.738331236,2.505462494,97.85828679
Q4-2024,0,6.718856868,1.271681466,3.046580784,110.4519684
Q2-2018,0,6.714722731,4.38729542,2.022112943,98.43877186
Q2-2013,0,7.298749663,3.297110749,2.275793274,92.17958435
Q4-2018,0,5.015219789,2.86671194,2.281118908,113.2609002
Q4-2014,0,5.406828693,3.00505211,2.117847524,99.6170227
Q3-2015,1,10.53430462,0.158635154,3.332064426,110.9374728
Q1-2016,0,2.794008565,1.940053764,2.080250817,96.4510893
Q1-2017,0,6.20844276,2.057793745,3.249217044,86.68583735
Q4-2014,0,6.953517085,4.045752746,3.14596519,92.30559839
Q1-2018,0,3.666559511,2.597262217,0.634305821,93.29294994
Q2-2017,0,7.073958718,2.838061462,2.174894006,99.04351846
Q2-2020,0,8.08657412,2.572170371,2.005596757,92.057347
Q2-2017,1,8.845067587,-0.072810128,4.030144852,76.91461954
Q2-2024,0,5.891756553,-0.076185119,1.97137031,96.77056117
Q3-2024,0,3.320335926,3.422464137,2.201192574,100.9147571
Q3-2020,1,11.57948634,0.614999705,2.914835778,91.90427565
Q2-2022,0,3.461614021,2.486252936,2.650749929,99.83181744
Q4-2020,0,5.554611204,1.191714749,1.004866384,113.6619273
Q3-2015,0,5.706642661,4.684982656,1.755720463,100.6141826
Q1-2024,0,0.055620482,2.090617715,1.156619771,78.16370098
Q1-2019,0,5.608705075,2.797901802,1.759270807,102.5051868
Q1-2021,0,8.93221218,1.656222004,1.560835377,100.0740204
Q2-2022,0,1.862215367,0.880337636,2.669525976,107.3523855
Q1-2023,0,4.919162009,3.207559553,1.824867719,88.80619558
Q4-2014,1,4.479382955,-1.658175556,4.098384207,101.8796
Q3-2015,0,3.658787842,2.774846114,1.807263772,102.6692457
Q2-2018,0,2.105334718,2.77833186,1.133789989,101.3560323
Q4-2018,1,7.388737123,-1.116696058,2.810178317,98.0088987
Q1-2023,1,8.981433581,-0.72712061,3.550714729,99.22588912
Q1-2017,0,5.614607949,1.575477155,3.349239998,110.6204352
Q4-2015,1,6.711363571,0.237645726,2.636577506,66.0491036
Q2-2024,0,4.085907865,0.664318626,3.326959326,85.77538593
Q4-2020,0,5.408409029,1.149830552,1.848065245,95.60222526
Q3-2016,1,7.835116503,-0.527241483,3.0592633,78.75006817
Q4-2016,0,3.006807337,4.887547984,2.620528899,93.04688744
Q2-2018,0,4.64130941,3.709177633,3.138686236,99.48777558
Q4-2019,0,3.582937686,2.692623716,2.445699318,95.29994395
Q4-2017,0,5.617336876,3.854010241,0.868074594,99.75925016
Q1-2021,0,6.9480461,3.886556133,2.266428547,113.5971006
Q2-2015,1,13.59002524,-1.065457388,4.78219702,109.6775179
Q4-2022,0,5.507100368,2.809475007,0.177815375,103.7330799
Q4-2020,1,9.028371624,1.808051328,3.649867962,106.2622914
Q1-2021,0,4.101023985,3.837367037,1.772348152,96.01114058
Q2-2013,1,7.929381918,1.184560741,2.190887091,85.73053775
Q1-2021,1,10.02339893,-1.288300892,3.351195035,85.81614619
Q1-2021,1,9.434314741,1.448436309,1.273775708,88.3760351
Q1-2023,0,5.109421068,4.729692291,1.719833162,106.7565935
Q1-2016,0,6.834463505,4.2921133,2.800902042,100.1444851
Q2-2020,0,4.597059242,1.19737354,2.709442865,115.0923709
Q1-2021,1,10.05416542,-1.864744446,3.463667513,88.22101375
Q1-2016,1,10.41331755,1.03363639,3.4730493,81.12932247
Q2-2019,0,5.683097256,4.269800764,1.900803379,95.2711496
Q2-2018,0,4.027716279,2.771401581,1.623839057,94.05935631
Q3-2022,0,5.763688993,2.218026601,1.222945037,107.310971
Q2-2013,0,4.356431078,2.3917732,2.650607653,98.94846753
Q2-2022,0,5.704113284,3.72459064,2.168769157,101.1827072
Q3-2022,1,6.922307857,0.33659253,3.651015208,96.94397438
Q2-2019,1,10.26184833,0.790444735,1.922210438,93.28124389
Q2-2024,0,4.952343241,2.343564278,1.35754153,110.5789421
Q3-2016,0,8.056786325,1.433994417,2.397295764,103.3595876
Q2-2021,0,4.586679532,1.339970661,0.178019721,90.40629125
Q2-2023,0,4.198137857,3.130371177,-0.023059015,95.13687462
Q4-2023,0,5.51917068,-0.746484359,2.810517643,95.12687088
Q4-2022,0,6.616806584,3.075115281,1.43424969,92.72218617
Q3-2015,1,10.08138229,-0.667718213,3.429467886,103.5098577
Q3-2013,0,5.250172167,3.635299756,2.303718954,98.51570581
Q2-2014,0,5.508633741,3.221757038,2.828104691,101.784992
Q1-2015,1,7.644238652,-0.525207044,2.783431101,93.95406108
Q2-2014,0,3.38319078,1.21916247,1.691754543,102.0908994
Q1-2015,0,6.536110163,1.284117165,1.507676399,103.0999786
Q3-2022,0,3.113215352,1.726041937,2.49688111,124.0799255
Q3-2020,0,3.386001986,3.542313095,2.53239558,106.7641052
Q4-2020,1,9.578204818,2.308803484,3.617405185,78.26151185
Q1-2023,1,7.044309289,0.409838473,2.062238653,92.43032424
Q4-2015,0,6.194236099,1.792937274,3.78700998,101.0574019
Q4-2014,0,5.671029009,1.917971032,1.750042859,86.11113094
Q4-2014,1,9.375243687,-0.117422897,3.443489408,62.5140194
Q4-2019,0,3.311699006,3.748137417,2.130741929,101.4170631
Q4-2017,0,5.039840157,1.949696839,1.271369773,97.1998176
Q3-2024,0,4.921232796,2.447575808,1.670704533,88.51090048
Q3-2014,0,5.333280105,4.113758258,3.168481174,94.59130395
Q3-2015,0,4.354942992,1.81902677,3.180952223,97.40672855
Q4-2017,1,8.634160313,0.687304927,3.030973207,83.80002632
Q4-2016,1,7.976058963,0.839717194,3.943417219,89.40019431
Q4-2013,0,5.643670198,2.57613037,2.328676661,101.7544183
Q2-2014,0,6.194071361,4.844941361,1.954279537,107.9874344
Q2-2018,0,4.198106752,4.498543864,1.396992765,111.5712979
Q2-2019,0,3.841762295,2.8157165,1.310835874,106.4418502
Q3-2013,0,5.714549235,1.53541977,1.393848812,93.18006022
Q1-2023,1,5.774950631,-0.965913016,4.781714226,88.31334712
Q2-2023,0,6.667497132,2.755169429,2.698590054,83.94888439
Q2-2016,0,5.016443926,1.191963341,3.152783177,95.25032104
Q3-2015,0,4.827862397,2.822730355,2.31974337,74.59908684
Q2-2017,1,10.66395202,1.484664094,2.365782596,87.42626174
Q4-2015,0,5.725931781,2.574984123,2.482657021,94.6465393
Q3-2018,1,10.00868399,-0.681372312,3.617293887,101.2485869
Q4-2015,1,9.805126002,0.941838637,3.014046872,75.83936581
Q1-2016,0,3.991417542,3.129802671,0.946567553,101.7096082
Q1-2019,0,6.06853474,1.122027055,0.820605752,96.21572624
Q1-2024,1,8.048304007,-1.265400075,3.135384361,81.95656025
Q3-2017,0,5.765973487,4.772745188,1.74998416,92.31172935
Q2-2024,0,4.508190055,2.890534226,2.249911153,103.0028582
Q4-2021,0,3.033370906,1.292280031,1.421204632,98.38980648
Q1-2024,0,5.384964226,2.269785059,2.101391697,90.42544562
Q4-2014,0,4.94836026,0.36089528,1.119772987,101.3186494
Q1-2020,0,2.685911736,0.270973559,2.197697919,103.0635047
Q4-2020,1,4.765860082,0.81788223,4.021733399,109.8510814
Q4-2023,0,4.77160425,2.494633997,2.626995847,94.18840235
Q2-2017,0,7.427338941,3.122652261,0.95465094,96.12323659
Q2-2014,0,5.481522512,3.889461894,2.375161602,87.08800467
Q2-2017,0,3.997545145,2.907368629,1.529929916,95.5248382
Q3-2017,0,6.622804274,3.379722474,3.221593116,89.39610183
Q2-2018,0,6.360835427,2.808770925,2.764871301,111.0404394
Q1-2022,0,6.907368617,4.043677703,2.020684837,105.1419606
Q4-2020,0,6.025846647,4.628136807,3.74562173,89.23252136
Q1-2023,0,6.328853485,2.739484827,1.417843939,90.22922065
Q3-2013,0,6.096662797,2.689163158,1.954410216,94.47841989
Q4-2019,0,4.283742579,2.884192014,2.433061243,112.982888
Q2-2015,0,2.544078891,2.373369606,3.627589639,93.8980331
Q3-2021,0,4.218296906,2.019663425,3.170888315,98.24757864
Q1-2020,0,6.657405466,3.758003313,2.641392139,115.3324455
Q3-2016,0,4.428483746,2.021284366,1.298057909,104.1537216
Q1-2021,0,4.781811423,1.952074267,1.296889331,85.5209869
Q3-2014,0,3.2513226,3.578044305,2.556308825,81.68896597
Q4-2015,0,4.173365642,3.670131509,0.998022802,100.9413965
Q2-2020,1,8.920747057,1.93696559,3.028864021,110.9384486
Q1-2018,1,8.971271054,0.569190323,3.363705737,100.2425209
Q3-2020,1,7.889066717,0.248448373,1.859082907,96.60924082
Q4-2018,0,4.207193862,3.665613074,2.518287143,107.8513132
Q4-2017,0,6.263263348,2.322539673,2.716705824,108.605077
Q1-2022,0,5.48789979,3.174658044,1.709375111,83.64446268
Q4-2013,0,5.673008698,3.231570319,1.874669492,102.0768585
Q4-2019,0,7.292480879,1.849513568,0.569891709,113.1333088
Q4-2023,0,4.242388417,2.441266716,1.912274882,120.9136906
Q4-2017,1,8.544609198,1.416985703,2.072795168,98.36627158
Q4-2018,0,5.826739662,2.477788865,1.448036003,86.41198715
Q4-2020,1,6.656461591,0.105976293,2.21030963,93.33930514
Q1-2023,0,5.343574607,3.576156979,1.07532193,105.5473319
Q4-2021,0,5.033294746,3.520172079,1.002410643,108.691569
Q2-2021,0,9.165949117,4.576780362,1.041696657,104.063355
Q4-2021,0,5.149804252,1.802462197,2.976569716,118.60227
Q2-2013,1,10.64178119,1.40082631,2.712488199,87.40539072
Q3-2016,0,6.244914821,3.069131543,3.013070286,100.5935801
Q2-2021,0,3.265157595,3.500857658,1.676115128,97.37797459
Q4-2021,1,6.842827673,0.926338827,2.748470069,89.61376032
Q2-2014,0,5.370521908,3.275624422,1.661160201,102.7948739
Q3-2022,1,9.290163328,-0.924632883,0.516572808,94.61840408
Q2-2023,0,5.431872229,3.456742791,2.405239548,107.8265405
Q4-2015,0,5.118277706,0.773402298,1.914457924,79.27730665
Q3-2013,0,4.573870021,5.014319268,2.041123239,98.63866996
Q1-2024,0,3.01405813,2.95818346,0.32713566,105.1759948
Q2-2017,0,3.559218924,3.8919648,1.977095694,102.8177921
Q4-2022,1,5.595575896,0.601017634,2.579508071,75.01015521
Q1-2018,1,5.898178525,-0.61701717,3.386311318,91.84368273
Q3-2016,1,6.53033041,-0.122503018,2.889692378,91.49822817
Q1-2021,0,6.164024032,1.623595319,1.611684487,107.6443303
Q3-2021,0,4.332399109,3.435239817,2.450490822,105.7637669
Q2-2019,0,5.383438678,3.372390538,2.819757123,103.2463404
Q4-2014,0,5.202843817,3.170138181,1.673762489,100.0354205
Q4-2021,1,9.395428477,-1.005844742,1.488929014,94.58795576
Q4-2024,0,3.447777603,2.995883098,0.893969249,102.881319
Q2-2020,0,6.588790573,1.992575922,2.338260111,113.2745018
Q3-2018,0,2.889234523,1.683012787,3.036650541,129.9032883
Q2-2023,1,7.522910089,-0.733987341,1.929804223,83.27920141
Q4-2023,0,4.968641888,2.220003607,1.185709647,73.49388251
Q2-2016,0,6.140217272,4.257043157,1.733998392,94.72214378
Q2-2016,0,7.068964003,0.861963943,0.367816401,90.58858923
Q2-2013,0,6.15204728,2.460362909,1.922669743,108.4112022
Q1-2022,0,7.123874536,3.258815659,2.290496639,114.921191
Q1-2014,0,3.756236106,4.882641409,2.383838659,108.1543418
Q2-2022,1,9.077049766,-0.390824909,3.096037637,89.50276495
Q1-2024,0,6.527985095,1.160898751,1.714827198,107.3232524
Q1-2023,1,5.436586231,1.607170133,1.790138441,104.3049498
Q3-2024,1,8.694443501,0.293453404,1.221373106,94.64036938
Q2-2016,1,10.84036632,0.553490662,2.708048054,95.13630221
Q3-2022,0,4.226879202,3.025153473,2.326675705,98.84988674
Q1-2019,0,3.371262242,3.534213048,2.012814799,87.81604715
Q4-2017,0,8.171262827,3.384447964,2.887223916,110.9657233
Q2-2013,0,5.166560226,2.862071997,2.276309745,116.9446533
Q3-2022,0,5.207608151,4.080166567,2.527603863,86.22350478
Q2-2014,0,3.036508828,2.736874282,2.134162694,107.660032
Q1-2017,0,4.081458506,2.551745062,3.487327776,91.97945014
Q1-2019,0,3.653239056,3.356670043,1.60814016,104.6657234
Q4-2019,0,6.618462845,0.987364452,2.543016925,86.005834
Q2-2013,0,5.756950431,3.238906348,2.198242678,107.8069112
Q3-2021,0,4.144154461,2.136137282,2.590414201,104.2752505
Q1-2022,0,5.840750358,0.904017531,2.266806437,108.270979
Q1-2014,0,4.619719781,3.010221376,1.966086267,106.4739725
Q1-2013,0,5.351736077,1.950072991,2.302579423,101.866425
Q4-2022,0,5.344645831,0.562618854,2.402682199,107.8827242
Q4-2015,0,5.630400816,1.454632061,2.506900222,95.54293362
Q4-2021,0,5.449477885,4.527581581,3.170629145,105.7561848
Q1-2024,1,8.246739757,-0.813587596,2.976087594,81.87963629
Q3-2018,1,10.82099118,-0.589709615,2.616452792,96.53939826
Q3-2024,1,10.4988544,-0.447843221,2.979898025,83.55373188
Q3-2020,0,4.494647356,5.021114317,1.644064789,104.8895152
Q3-2015,0,4.853070881,2.58320417,1.622146099,97.1305083
Q2-2015,0,6.845255882,1.679135463,1.742864025,97.32355166
Q3-2013,0,5.168633682,3.562113184,1.277816719,97.76715035
Q2-2016,0,4.438972374,4.96023927,0.080473804,86.68932086
Q4-2016,1,8.272051956,-1.203623064,3.779852307,96.27048736
Q2-2015,0,5.409557162,1.655146284,1.609178975,100.4633148
Q1-2020,0,3.717714796,5.254192806,0.628427948,87.10783669
Q2-2015,1,10.14249952,-0.223257579,3.552857016,86.76199736
Q4-2015,1,8.329254199,-1.040336233,3.440412895,86.91261182
Q2-2020,1,9.461384654,-1.87666347,3.196114741,92.85182867
Q1-2023,0,4.572154526,2.459603507,0.969110565,97.90518785
Q1-2013,0,3.38489397,0.872864995,0.867508765,109.0701619
Q1-2014,0,5.283763608,1.827888259,3.825288776,88.05001802
Q4-2017,0,3.570441263,0.082838039,0.871704338,104.3350408
Q4-2014,0,5.051557642,3.982178194,0.69679929,103.5425603
Q3-2023,0,4.133684703,0.740067097,1.752990338,95.79796213
Q4-2015,1,10.35212569,-2.091025065,3.630076536,94.08493037
Q1-2013,0,5.205124415,1.410139365,3.326797872,99.63221749
Q4-2017,0,3.217248752,3.99680376,1.829361254,112.0814756
Q4-2019,0,4.104445189,1.966008281,1.818316611,100.8492769
Q3-2023,0,6.057420874,2.126489422,0.972827213,111.3768069
Q1-2022,1,11.0026422,-0.347345011,3.735156675,96.55862936
Q3-2024,0,4.932087789,2.318010206,1.944222912,87.54377702
Q1-2022,0,3.433405157,3.985550585,1.970360375,99.16553124
Q4-2015,0,6.581054466,2.212443799,2.346751197,108.3204119
Q1-2022,0,6.050845512,2.232102106,2.241468792,102.4430013
Q4-2023,1,10.44366342,1.807265863,3.217027922,89.6721065
Q4-2019,0,5.435313678,2.566198479,3.056783667,101.4368111
Q3-2024,0,4.219104626,2.77668477,0.717050284,106.0663081
Q3-2016,0,5.775332728,2.247489127,2.169035082,96.12939793
Q2-2014,0,5.489493835,-0.413881378,2.325735425,97.13642648
Q4-2023,0,4.137689462,3.547444414,1.670085409,108.3868781
Q4-2017,0,5.297957876,4.492639045,2.493159758,102.0823115
Q2-2016,1,8.191732886,2.471428561,3.431205137,92.45017418
Q2-2013,1,9.015228492,-1.425931369,4.250772117,94.85610351
Q1-2015,0,5.738010365,2.292151331,1.910752258,105.117855
Q1-2022,1,7.365369676,0.283381912,3.226791604,94.55526315
Q4-2017,0,3.271366131,2.876722414,2.431355585,101.5968964
Q2-2019,1,7.3261389,-0.088940436,3.282619273,77.65511072
Q1-2020,0,5.049228928,2.743673626,0.782924838,102.4392866
Q1-2013,0,6.141465161,2.066406576,2.689938698,98.70163049
Q3-2021,1,10.19065391,0.859993298,1.842035122,97.93220576
Q2-2014,0,7.188028465,3.698542298,2.321341543,99.49812576
Q1-2022,1,7.060948578,4.184046811,4.74112847,103.2319879
Q1-2014,0,4.213570896,1.901270522,2.426571803,106.1174958
Q1-2021,0,3.560278992,2.771445475,1.444715135,92.55811066
Q2-2016,0,6.124110672,2.064062526,1.638908661,87.65681287
Q4-2015,0,5.032628276,2.869061932,2.296499013,99.17304481
Q2-2023,0,2.219594725,3.670783167,1.982902592,100.2845618
Q4-2017,1,8.698618864,-0.454476831,3.964482545,77.52591961
Q4-2018,0,5.398955252,0.044761197,3.160066921,99.48022623
Q3-2023,1,8.819073818,1.841115293,3.591570953,84.00333807
Q2-2021,1,7.475203265,-0.822596654,1.592712311,93.24994926
Q1-2019,0,3.169646451,2.089561567,2.012799016,120.1734257
Q1-2020,1,10.70489156,-1.3547291,3.434794428,70.06988778
Q3-2022,1,7.890530719,0.432798124,4.256299207,103.5017407
